Papel;Cotação;P/L;P/VP;PSR;Div.Yield;P/Ativo;P/Cap.Giro;P/EBIT;P/Ativ Circ.Liq;EV/EBIT;EV/EBITDA;Mrg Ebit;Mrg. Líq.;Liq. Corr.;ROIC;ROE;Liq.2meses;Patrim. Líq;Dív.Brut/ Patrim.;Cresc. Rec.5a
RPMG3;2,95;-0,20;-0,03;0,039;0,00%;0,027;-0,19;-0,16;-0,03;-0,16;-0,16;-24,58%;-19,67%;0,87;-17,73%;17,49%;102.351,00;-5.774.750.000,00;0,00;46,88%
GOLL4;1,08;-0,18;-0,02;0,025;0,00%;0,021;-0,03;0,20;-0,01;7,47;4,31;12,47%;-13,72%;0,33;13,43%;10,85%;5.141.990,00;-23.219.400.000,00;-0,82;24,64%
DOCA4;5,00;-0,18;-0,01;-1,393;0,00%;0,014;-0,15;-0,12;-0,01;-6,71;-6,62;1.165,92%;636,17%;0,61;-12,48%;8,24%;0,00;-390.317.000,00;-0,82;-38,80%
DUQE4;2,95;-0,17;-1,19;1,275;0,00%;0,045;-0,08;-0,17;-0,06;-1,23;-1,35;-732,92%;-767,60%;0,33;-28,21%;715,74%;0,00;-6.987.000,00;-7,19;-42,70%
TEKA3;42,50;-0,15;-0,01;0,069;0,00%;0,018;-0,01;2,33;-0,01;64,79;43,68;2,97%;-46,27%;0,05;1,23%;6,70%;0,00;-2.136.020.000,00;-0,27;23,66%
FTRX3;0,13;-0,15;-0,02;0,206;0,00%;0,023;-0,04;-0,19;-0,01;-1,77;-2,27;-106,22%;-138,83%;0,06;-11,99%;13,50%;0,00;-154.535.000,00;-0,16;-31,25%
FTRX4;0,11;-0,13;-0,02;0,174;0,00%;0,019;-0,03;-0,16;-0,01;-1,74;-2,24;-106,22%;-138,83%;0,06;-11,99%;13,50%;0,00;-154.535.000,00;-0,16;-31,25%
SEQL3;4,30;-0,12;0,16;0,158;0,00%;0,048;-0,24;-0,15;-0,10;-0,98;-1,28;-102,77%;-133,95%;0,48;-35,27%;-137,09%;8.414.390,00;593.879.000,00;0,95;-22,76%
TEKA4;28,65;-0,10;-0,01;0,047;0,00%;0,012;-0,01;1,57;0,00;64,03;43,17;2,97%;-46,27%;0,05;1,23%;6,70%;1.687,23;-2.136.020.000,00;-0,27;23,66%
FBMC4;1,96;-0,09;-0,02;0,095;0,00%;0,034;-0,04;-0,07;-0,02;-0,53;-0,59;-135,59%;-101,97%;0,31;-64,70%;24,19%;0,00;-63.552.000,00;-0,15;-31,66%
MEND6;9,50;-0,09;-0,01;60,716;0,00%;0,104;-0,03;-0,10;-0,01;-13,39;-13,40;-61.143,20%;-69.947,10%;0,00;-105,04%;6,83%;0,00;-16.518.600.000,00;-0,79;5,88%
PMAM3;1,77;-0,07;-0,02;0,238;0,00%;0,064;-0,03;-0,26;-0,02;-10,75;-13,79;-90,38%;-343,26%;0,08;-35,01%;31,04%;177.943,00;-5.128.580.000,00;-0,86;-44,03%
TENE7;9,80;-0,07;-0,01;37,056;0,00%;0,114;-2,64;-1,67;-0,01;-1,67;-5,62;-2.221,88%;-55.090,60%;0,00;-7,06%;13,47%;0,00;-130.916.000,00;0,00;0,00%
VPTA4;10,50;-0,07;-0,01;0,260;0,00%;0,054;-0,02;-0,13;-0,01;-6,89;-6,89;-193,57%;-396,38%;0,23;-45,00%;10,11%;0,00;-867.658.000,00;-0,34;-58,91%
GSHP3;10,00;-0,06;-0,02;0,115;0,00%;0,013;-2,77;0,38;-0,01;39,55;37,94;30,73%;-183,72%;0,97;3,77%;28,86%;1.857,25;-1.063.790.000,00;-1,99;13,96%
MEND5;6,50;-0,06;0,00;41,543;0,00%;0,071;-0,02;-0,07;0,00;-13,36;-13,36;-61.143,20%;-69.947,10%;0,00;-105,04%;6,83%;0,00;-16.518.600.000,00;-0,79;5,88%
IFCM3;0,16;-0,06;-28,46;0,098;0,00%;0,064;-2,04;-0,60;-0,12;-4,27;-415,12;-16,29%;-171,54%;0,94;-15,14%;49.903,70%;3.632.600,00;-3.584.000,00;-207,76;23,33%
CTNM4;0,86;-0,06;0,11;0,022;0,00%;0,008;-0,03;-0,07;-0,01;-2,79;-3,78;-33,48%;-70,52%;0,49;-14,43%;-197,20%;6.500,82;240.294.000,00;5,43;-4,20%
VPSC4;9,99;-0,05;4,30;0,029;0,00%;0,033;-0,06;-0,13;-0,06;-0,20;-0,20;-22,82%;-55,90%;0,43;-28,56%;-8.246,83%;0,00;1.232.000,00;6,15;-10,02%
VAGV3;1,14;-0,05;-0,01;0,014;0,00%;0,037;-0,08;-0,27;-0,01;-8,90;-8,90;-5,08%;-29,29%;0,52;-15,14%;20,73%;0,00;-8.194.580.000,00;-0,31;1,06%
DHBI4;1,01;-0,04;-0,01;0,046;0,00%;0,018;-0,01;-0,20;-0,01;-21,09;-51,10;-23,58%;-154,81%;0,12;-10,50%;21,03%;0,00;-456.340.000,00;-0,99;-23,62%
VAGV4;1,02;-0,04;-0,01;0,012;0,00%;0,033;-0,07;-0,24;-0,01;-8,87;-8,87;-5,08%;-29,29%;0,52;-15,14%;20,73%;0,00;-8.194.580.000,00;-0,31;1,06%
GAFP3;0,12;-0,04;-0,01;0,372;0,00%;0,015;-0,09;-0,48;-0,01;-46,92;-46,92;-77,57%;-981,28%;0,51;-3,21%;38,79%;0,00;-80.712.500,00;-1,43;-58,09%
ARTE3;7,70;-0,04;-0,04;0,000;0,00%;0,103;0,00;-0,52;0,00;-15,85;-15,85;0,00%;0,00%;0,00;0,00%;102,90%;0,00;-33.570.000,00;0,00;-64,35%
TROR3;2,63;-0,03;-0,01;0,598;0,00%;0,532;-0,01;-6,57;-0,01;-728,92;-728,92;-9,11%;-1.745,52%;0,01;-9,77%;21,14%;0,00;-1.959.650.000,00;-0,80;6,34%
VPSC3;6,03;-0,03;2,59;0,017;0,00%;0,020;-0,03;-0,08;-0,04;-0,15;-0,15;-22,82%;-55,90%;0,43;-28,56%;-8.246,83%;0,00;1.232.000,00;6,15;-10,02%
VPTA3;5,00;-0,03;0,00;0,124;0,00%;0,026;-0,01;-0,06;0,00;-6,82;-6,82;-193,57%;-396,38%;0,23;-45,00%;10,11%;0,00;-867.658.000,00;-0,34;-58,91%
ARTE4;6,81;-0,03;-0,03;0,000;0,00%;0,091;0,00;-0,46;0,00;-15,79;-15,79;0,00%;0,00%;0,00;0,00%;102,90%;0,00;-33.570.000,00;0,00;-64,35%
TROR4;1,56;-0,02;0,00;0,355;0,00%;0,316;0,00;-3,90;0,00;-726,24;-726,24;-9,11%;-1.745,52%;0,01;-9,77%;21,14%;0,00;-1.959.650.000,00;-0,80;6,34%
SGPS3;1,64;-0,02;-0,03;0,023;0,00%;0,007;-0,02;-0,04;-0,01;-2,31;-2,94;-60,78%;-114,89%;0,38;-24,06%;178,05%;7.327,68;-469.245.000,00;-2,35;0,19%
RPMG4;0,26;-0,02;0,00;0,003;0,00%;0,002;-0,02;-0,01;0,00;-0,01;-0,01;-24,58%;-19,67%;0,87;-17,73%;17,49%;0,00;-5.774.750.000,00;0,00;46,88%
RCTB33;57,00;-0,02;0,00;0,012;0,00%;0,001;0,00;-0,01;0,00;3,42;15,01;-86,10%;-72,18%;4,88;-13,38%;-22,24%;0,00;1.288.020.000,00;0,06;13,99%
GAFP4;0,05;-0,02;-0,01;0,155;0,00%;0,006;-0,04;-0,20;0,00;-46,65;-46,65;-77,57%;-981,28%;0,51;-3,21%;38,79%;0,00;-80.712.500,00;-1,43;-58,09%
MILK33;0,30;-0,02;-0,02;0,077;0,00%;0,029;-0,08;-0,04;-0,02;-0,11;-0,12;-176,80%;-508,08%;0,50;-70,91%;165,12%;0,00;-516.285.000,00;-0,04;-42,04%
RCTB31;41,00;-0,01;0,00;0,009;0,00%;0,001;0,00;-0,01;0,00;3,42;15,03;-86,10%;-72,18%;4,88;-13,38%;-22,24%;0,00;1.288.020.000,00;0,06;13,99%
RCTB41;33,51;-0,01;0,00;0,007;0,00%;0,001;0,00;-0,01;0,00;3,42;15,04;-86,10%;-72,18%;4,88;-13,38%;-22,24%;0,00;1.288.020.000,00;0,06;13,99%
OSXB3;3,94;-0,01;0,00;0,210;0,00%;0,005;-0,01;-0,35;0,00;-177,47;-237,01;-60,80%;-2.142,11%;0,01;-1,56%;17,56%;30.445,90;-7.288.040.000,00;-0,87;52,09%
RCTB42;20,00;-0,01;0,00;0,004;0,00%;0,000;0,00;-0,01;0,00;3,43;15,05;-86,10%;-72,18%;4,88;-13,38%;-22,24%;0,00;1.288.020.000,00;0,06;13,99%
TENE5;0,50;0,00;0,00;1,891;0,00%;0,006;-0,13;-0,09;0,00;-0,09;-0,29;-2.221,88%;-55.090,60%;0,00;-7,06%;13,47%;0,00;-130.916.000,00;0,00;0,00%
CGOS4;16,00;0,00;0,00;0,000;0,00%;0,000;0,00;-0,16;0,00;-313,85;-313,85;-0,20%;-10,48%;0,54;-0,08%;-39,02%;0,00;453.387.000,00;2,48;8,97%
OSAO4;8,98;0,00;0,00;0,000;0,00%;0,000;0,00;0,01;0,00;30,34;3,87;0,80%;-13,13%;0,45;1,45%;29,28%;0,00;-461.820.000,00;-0,60;30,18%
CBMA3;0,01;0,00;0,00;2,533;0,00%;0,007;-0,39;15,78;0,00;335.170,00;7.533,20;16,05%;-855.507,00%;0,60;0,05%;14,00%;0,00;-24.263.600.000,00;-0,90;-3,40%
CBMA4;0,01;0,00;0,00;2,533;0,00%;0,007;-0,39;15,78;0,00;335.170,00;7.533,20;16,05%;-855.507,00%;0,60;0,05%;14,00%;0,00;-24.263.600.000,00;-0,90;-3,40%
BBTG11;15,01;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;0,00;0,00;0,00%
AGEI3;7,80;0,00;1,25;0,000;0,00%;0,470;1,39;0,00;-12,59;0,00;0,00;0,00%;0,00%;2,45;0,00%;0,00%;0,00;1.878.210.000,00;1,01;0,00%
ABCB3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;14,96%;0,00;6.235.070.000,00;0,00;13,50%
ALBA3;2,15;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-1,27;-1,27;9,50%;9,62%;1,83;20,40%;19,77%;0,00;354.860.000,00;0,03;14,69%
VSPT3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;1.313.700.000,00;0,00;8,48%
LECO3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-3,00;-3,00;-2,14%;-4,72%;0,82;-3,48%;-14,82%;0,00;105.928.000,00;0,20;3,58%
ESTC4;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;5,77;2,83;14,91%;2,80%;1,68;9,27%;4,66%;0,00;3.142.670.000,00;1,66;9,76%
BERG3;33,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-10,49;-10,49;-8,60%;-32,60%;0,46;-5,58%;-102,71%;0,00;9.538.000,00;2,86;-8,00%
JFAB4;0,06;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-112,33;-112,33;0,00%;0,00%;0,00;0,00%;2,34%;0,00;-10.183.000,00;0,00;0,00%
VSPT4;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;1.313.700.000,00;0,00;8,48%
VVAX3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-4,44;-4,44;-7,36%;-37,76%;2,19;-6,52%;-92,03%;0,00;144.676.000,00;1,55;0,00%
VVAX4;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-4,44;-4,44;-7,36%;-37,76%;2,19;-6,52%;-92,03%;0,00;144.676.000,00;1,55;0,00%
JBDU3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;56.569.000,00;0,00;0,00%
EQMA5B;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;3.821.960.000,00;0,00;11,41%
EQMA6B;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;3.821.960.000,00;0,00;11,41%
MSAN3;6,44;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,21;0,21;6,27%;2,42%;1,18;11,78%;11,81%;0,00;2.533.030.000,00;0,39;101,35%
PTIP3;22,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;3,62;3,62;13,73%;7,55%;0,70;23,13%;-121,74%;0,00;-155.957.000,00;-9,02;62,11%
PTIP4;25,15;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;3,62;3,62;13,73%;7,55%;0,70;23,13%;-121,74%;0,00;-155.957.000,00;-9,02;62,11%
LATS3;22,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,27;1,27;11,74%;1,30%;1,67;11,63%;1,84%;0,00;680.646.000,00;0,39;15,37%
PRBC3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;6,38%;0,00;1.272.210.000,00;0,00;-8,19%
BBTG12;3,15;0,00;29.554,00;0,000;0,00%;507,607;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;9.000,00;0,00;0,00%
LCAM3;24,15;0,00;3,57;0,000;0,00%;3,059;13,61;0,00;19,22;0,00;0,00;0,00%;0,00%;3,91;0,00%;0,00%;0,00;17.046.400.000,00;0,04;21,69%
BBTG13;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;9.000,00;0,00;0,00%
VGOR3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;6,77;6,77;4,50%;-4,59%;1,04;6,00%;-24,29%;0,00;135.178.000,00;1,89;4,77%
ECIS4;145,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,53;1,53;34,90%;14,18%;1,38;12,48%;7,33%;0,00;129.346.000,00;0,38;4,66%
ECIS3;211,65;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,53;1,53;34,90%;14,18%;1,38;12,48%;7,33%;0,00;129.346.000,00;0,38;4,66%
ARPS4;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-14,08;-14,08;-4,92%;-11,59%;0,91;-6,64%;20,34%;0,00;-12.690.000,00;-1,24;-17,53%
ARPS3;0,30;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-14,08;-14,08;-4,92%;-11,59%;0,91;-6,64%;20,34%;0,00;-12.690.000,00;-1,24;-17,53%
CCHI3;0,02;0,00;-0,01;0,000;0,00%;0,077;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;-160.477.000,00;0,00;20,36%
VNET3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;15.091.300.000,00;0,00;-7,48%
SEBB3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-0,23;-0,23;9,24%;7,40%;2,44;24,15%;23,01%;0,00;145.783.000,00;0,01;50,04%
SALM4;5,90;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,10;1,10;10,22%;4,13%;1,31;25,78%;19,53%;0,00;475.600.000,00;0,80;24,53%
SALM3;5,70;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,10;1,10;10,22%;4,13%;1,31;25,78%;19,53%;0,00;475.600.000,00;0,80;24,53%
CESP4;16,29;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;7,01;0,00%;0,00%;0,00;8.049.750.000,00;0,50;14,26%
GALO4;0,25;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;13,98%;-184,58%;0,00;39,37%;7,62%;0,00;-60.607.000,00;0,00;-28,97%
SLCP3;610,02;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;0,00;0,00;0,00%
GALO3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;13,98%;-184,58%;0,00;39,37%;7,62%;0,00;-60.607.000,00;0,00;-28,97%
ICPI3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;0,00;0,00;0,00%
CSPC3;1,24;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,43;1,43;38,62%;18,85%;1,43;29,18%;45,33%;0,00;2.126.670.000,00;1,48;41,15%
CSPC4;1,20;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;1,43;1,43;38,62%;18,85%;1,43;29,18%;45,33%;0,00;2.126.670.000,00;1,48;41,15%
CCHI4;0,02;0,00;-0,01;0,000;0,00%;0,077;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;-160.477.000,00;0,00;20,36%
CESP5;25,00;0,00;1,08;0,000;0,00%;0,574;3,03;0,00;-2,30;0,00;0,00;0,00%;0,00%;7,01;0,00%;0,00%;0,00;8.049.750.000,00;0,50;14,26%
CESP6;25,25;0,00;1,09;0,000;0,00%;0,580;3,06;0,00;-2,32;0,00;0,00;0,00%;0,00%;7,01;0,00%;0,00%;0,00;8.049.750.000,00;0,50;14,26%
ODER3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;524.648.000,00;0,00;11,39%
BPNM3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;9,05%;0,00;8.179.170.000,00;0,00;10,89%
SEBB4;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-0,23;-0,23;9,24%;7,40%;2,44;24,15%;23,01%;0,00;145.783.000,00;0,01;50,04%
CMMA4;0,81;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,03;0,03;0,00%;0,00%;0,00;0,00%;-1,92%;0,00;-79.623.000,00;0,00;0,00%
SFSA3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;6,25%;0,00;739.524.000,00;0,00;0,15%
CLSC6;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;3.354.440.000,00;0,00;5,51%
SASG3;0,98;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;0,00;0,00;0,00%
GPIV33;4,30;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;687.417,00;0,00;0,00;-40,99%
MSAN4;6,44;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,21;0,21;6,27%;2,42%;1,18;11,78%;11,81%;0,00;2.533.030.000,00;0,39;101,35%
SGEN3;5,00;0,00;0,77;593,760;0,00%;0,493;-8,34;-31,73;-2,01;-32,42;-32,42;-1.871,17%;0,00%;0,65;-1,59%;0,00%;0,00;156.981.000,00;0,02;-59,85%
SGEN4;0,60;0,00;0,09;71,251;0,00%;0,059;-1,00;-3,81;-0,24;-4,50;-4,50;-1.871,17%;0,00%;0,65;-1,59%;0,00%;0,00;156.981.000,00;0,02;-59,85%
BSGR3;1.091,28;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;0,00;0,00;0,00%
BPAT33;20,00;0,00;0,82;0,000;35,72%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;876.492.000,00;0,00;0,00%
REPA3;1,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;4,54;4,54;5,18%;1,22%;1,99;4,05%;1,91%;0,00;378.378.000,00;0,42;1,09%
MMAQ3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-4,91;-6,81;-2,34%;2,64%;1,58;-5,90%;11,07%;0,00;270.059.000,00;0,69;24,75%
FLCL5;12,50;0,00;15,74;0,000;0,00%;2,848;177,35;0,00;-5,70;0,00;0,00;0,00%;0,00%;1,05;0,00%;0,00%;0,00;357.846.000,00;2,91;-6,19%
FLCL3;11,50;0,00;14,48;0,000;0,00%;2,620;163,16;0,00;-5,25;0,00;0,00;0,00%;0,00%;1,05;0,00%;0,00%;0,00;357.846.000,00;2,91;-6,19%
DAYC3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;17,33%;0,00;3.009.030.000,00;0,00;8,15%
OMGE3;27,57;0,00;1.186,76;0,000;0,00%;429,631;5.465,70;0,00;-918,55;0,00;0,00;0,00%;0,00%;1,86;0,00%;0,00%;0,00;4.652.640,00;1,40;27,37%
INHA3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-6,41;-6,89;-23,59%;-4,79%;1,64;-4,81%;-2,37%;0,00;1.931.550.000,00;0,87;22,56%
BOVH3;15,71;0,00;6,16;0,000;0,00%;4,874;6,90;0,00;6,91;0,00;0,00;0,00%;0,00%;4,40;0,00%;0,00%;0,00;1.843.320.000,00;0,00;0,00%
REPA4;1,08;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;4,54;4,54;5,18%;1,22%;1,99;4,05%;1,91%;0,00;378.378.000,00;0,42;1,09%
CZRS3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;3,34%;0,00;1.145.670.000,00;0,00;14,44%
TNEP4;3,95;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-1,09;-1,09;20,92%;25,42%;2,39;20,53%;22,80%;0,00;955.105.000,00;0,06;8,15%
DUFB11;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;0,00%;0,00;0,00;0,00;0,00%
TNEP3;3,01;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-1,09;-1,09;20,92%;25,42%;2,39;20,53%;22,80%;0,00;955.105.000,00;0,06;8,15%
BMEF3;11,00;0,00;4,16;0,000;0,00%;3,482;10,24;0,00;11,30;0,00;0,00;0,00%;0,00%;3,70;0,00%;0,00%;0,00;2.674.780.000,00;0,00;0,00%
CESP3;25,55;0,00;1,11;0,000;0,00%;0,586;3,10;0,00;-2,35;0,00;0,00;0,00%;0,00%;7,01;0,00%;0,00%;0,00;8.049.750.000,00;0,50;14,26%
MLPA3;0,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;-2,08;-2,08;6,66%;8,92%;0,00;0,00%;45,13%;0,00;44.578.000,00;0,00;-7,51%
FLCL6;9,91;0,00;12,48;0,000;0,00%;2,258;140,60;0,00;-4,52;0,00;0,00;0,00%;0,00%;1,05;0,00%;0,00%;0,00;357.846.000,00;2,91;-6,19%
ILLS4;100,01;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,73;0,73;8,43%;-10,22%;0,50;8,14%;36,09%;0,00;-18.567.000,00;-0,22;9,33%
ENER5;6,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;2,37;2,07;30,36%;14,93%;1,44;24,28%;51,84%;0,00;1.244.940.000,00;3,34;12,10%
ENER3;10,50;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;2,37;2,07;30,36%;14,93%;1,44;24,28%;51,84%;0,00;1.244.940.000,00;3,34;12,10%
ENER6;12,00;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;2,37;2,07;30,36%;14,93%;1,44;24,28%;51,84%;0,00;1.244.940.000,00;3,34;12,10%
SCAR4;10,00;0,00;0,00;0,001;0,00%;0,000;0,00;0,00;0,00;2,67;2,39;37,66%;21,51%;3,74;14,68%;14,72%;0,00;1.683.650.000,00;0,78;40,46%
TEFC11;35,50;0,00;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;3,45;3,45;23,54%;14,18%;0,61;14,85%;46,72%;0,00;45.856.000.000,00;2,95;12,91%
CAFE4;0,50;0,00;0,00;0,071;0,00%;0,004;0,00;-0,13;0,00;-45,27;-53,49;-53,07%;2.163,80%;0,02;-2,81%;-64,17%;0,00;-377.387.000,00;-0,98;-11,30%
MLPA12;40,00;0,01;0,00;0,001;0,00%;0,002;0,00;0,01;0,00;-2,06;-2,06;6,66%;8,92%;0,00;0,00%;45,13%;0,00;44.578.000,00;0,00;-7,51%
MLPA4;45,00;0,01;0,00;0,001;0,00%;0,003;0,00;0,01;0,00;-2,06;-2,06;6,66%;8,92%;0,00;0,00%;45,13%;0,00;44.578.000,00;0,00;-7,51%
CAFE3;2,00;0,02;-0,01;0,283;0,00%;0,015;-0,01;-0,53;-0,01;-45,67;-53,96;-53,07%;2.163,80%;0,02;-2,81%;-64,17%;0,00;-377.387.000,00;-0,98;-11,30%
BSCT3;4,05;0,04;0,00;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;9,05%;0,00;212.960.000,00;0,00;1,92%
CORR3;12,00;0,04;0,06;0,834;0,00%;0,017;0,03;-0,08;0,42;3,33;3,38;-1.057,66%;2.141,14%;4,25;-85,44%;152,84%;0,00;4.665.000,00;0,00;-42,09%
OIBR3;5,30;0,04;-0,02;0,039;0,00%;0,016;-0,07;-0,09;-0,01;-1,86;-3,00;-41,56%;98,75%;0,58;-22,88%;-59,52%;4.419.880,00;-15.043.900.000,00;-0,57;-6,33%
BPHA3;0,62;0,06;-0,24;-20,054;0,00%;0,995;-0,38;0,78;-0,20;1,60;1,43;-2.581,69%;-33.652,50%;0,06;401,01%;-402,50%;0,00;-292.294.000,00;-0,26;-53,39%
IGBR5;18,90;0,06;-0,04;3,248;0,00%;0,111;-0,11;-0,40;-0,03;-4,55;-4,76;-817,12%;5.379,32%;0,33;-57,99%;-60,10%;0,00;-650.957.000,00;-0,54;13,97%
IGBR6;19,00;0,06;-0,04;3,266;0,00%;0,112;-0,11;-0,40;-0,03;-4,55;-4,76;-817,12%;5.379,32%;0,33;-57,99%;-60,10%;0,00;-650.957.000,00;-0,54;13,97%
PDGR3;0,05;0,07;-0,03;1,028;0,00%;0,140;-0,14;-0,97;-0,02;-3,12;-3,14;-105,65%;1.559,22%;0,41;-26,43%;-39,26%;962.753,00;-3.384.680.000,00;-0,07;-24,11%
PALF11;125,00;0,07;0,04;0,007;0,00%;0,005;0,37;0,03;-0,01;2,73;2,56;21,11%;10,27%;1,06;17,72%;57,12%;0,00;2.732.710.000,00;3,46;8,74%
OIBR4;11,40;0,08;-0,05;0,083;0,00%;0,035;-0,15;-0,20;-0,03;-1,97;-3,17;-41,56%;98,75%;0,58;-22,88%;-59,52%;70.860,80;-15.043.900.000,00;-0,57;-6,33%
